mass	C_12	C_13	C_14	N_14	N_15	Mg_24	Mg_25	Mg_26	Mg_27	Al_26	Al_27	Si_28	Si_29	Si_30	Si_32	S_32	S_33	S_34	Ca_40	Ar_44	K_44	Ca_44	Sc_46	Ti_46	Ca_47	Sc_47	Ti_47	Sc_48	Ti_48	Ca_49	Sc_49	Ti_49	Ca_50	Sc_50	Ti_50
6.81955	0.42229	4.62E-08	1.54E-08	1.50E-11	4.81E-16	0.000579619	0.000267922	0.00115044	1.64E-09	1.52E-07	6.64E-05	0.000739382	4.44E-05	4.51E-05	7.99E-13	0.000380715	8.30E-06	2.02E-05	6.47E-05	4.08E-26	5.58E-19	1.62E-06	7.31E-11	3.43E-07	1.11E-13	1.64E-14	1.64E-07	1.32E-18	1.80E-06	1.03E-12	4.05E-14	1.35E-06	1.13E-18	2.95E-18	6.10E-07
6.81955	0.417718	4.61E-08	1.53E-08	1.49E-11	4.95E-16	0.00057959	0.000268245	0.00114551	1.65E-09	1.55E-07	6.64E-05	0.000739368	4.44E-05	4.51E-05	8.35E-13	0.000380714	8.30E-06	2.02E-05	6.47E-05	4.49E-26	5.81E-19	1.62E-06	7.41E-11	3.43E-07	1.13E-13	1.68E-14	1.64E-07	1.37E-18	1.81E-06	1.05E-12	4.10E-14	1.34E-06	1.16E-18	3.03E-18	6.10E-07
6.81956	0.413221	4.60E-08	1.53E-08	1.49E-11	5.10E-16	0.000579562	0.000268543	0.00114052	1.67E-09	1.58E-07	6.65E-05	0.000739354	4.44E-05	4.51E-05	8.72E-13	0.000380715	8.31E-06	2.02E-05	6.47E-05	4.82E-26	6.04E-19	1.62E-06	7.51E-11	3.42E-07	1.15E-13	1.73E-14	1.64E-07	1.42E-18	1.81E-06	1.06E-12	4.16E-14	1.34E-06	1.19E-18	3.12E-18	6.10E-07
6.81957	0.408799	4.59E-08	1.52E-08	1.48E-11	5.24E-16	0.000579534	0.000268817	0.00113547	1.68E-09	1.61E-07	6.65E-05	0.000739341	4.44E-05	4.51E-05	9.09E-13	0.000380717	8.31E-06	2.02E-05	6.47E-05	5.26E-26	6.26E-19	1.62E-06	7.60E-11	3.42E-07	1.17E-13	1.77E-14	1.64E-07	1.47E-18	1.81E-06	1.07E-12	4.21E-14	1.34E-06	1.22E-18	3.20E-18	6.09E-07
6.81957	0.404451	4.58E-08	1.51E-08	1.47E-11	5.37E-16	0.000579507	0.000269067	0.00113035	1.69E-09	1.63E-07	6.65E-05	0.000739329	4.44E-05	4.51E-05	9.46E-13	0.00038072	8.32E-06	2.02E-05	6.47E-05	5.61E-26	6.48E-19	1.62E-06	7.69E-11	3.42E-07	1.18E-13	1.82E-14	1.65E-07	1.52E-18	1.81E-06	1.09E-12	4.26E-14	1.34E-06	1.25E-18	3.27E-18	6.08E-07
6.81958	0.400178	4.56E-08	1.51E-08	1.46E-11	5.51E-16	0.000579481	0.000269292	0.00112517	1.70E-09	1.65E-07	6.66E-05	0.000739317	4.44E-05	4.50E-05	9.84E-13	0.000380725	8.32E-06	2.02E-05	6.47E-05	6.08E-26	6.70E-19	1.62E-06	7.78E-11	3.42E-07	1.20E-13	1.86E-14	1.65E-07	1.57E-18	1.81E-06	1.10E-12	4.31E-14	1.34E-06	1.28E-18	3.35E-18	6.08E-07
6.81958	0.395979	4.55E-08	1.50E-08	1.45E-11	5.64E-16	0.000579456	0.000269495	0.00111992	1.71E-09	1.67E-07	6.66E-05	0.000739306	4.45E-05	4.50E-05	1.02E-12	0.000380731	8.33E-06	2.02E-05	6.47E-05	6.46E-26	6.91E-19	1.62E-06	7.87E-11	3.42E-07	1.21E-13	1.90E-14	1.65E-07	1.62E-18	1.81E-06	1.11E-12	4.36E-14	1.34E-06	1.31E-18	3.43E-18	6.07E-07
6.81959	0.391853	4.54E-08	1.49E-08	1.44E-11	5.77E-16	0.000579431	0.000269674	0.00111462	1.72E-09	1.68E-07	6.67E-05	0.000739295	4.45E-05	4.50E-05	1.06E-12	0.000380738	8.33E-06	2.03E-05	6.48E-05	6.94E-26	7.13E-19	1.62E-06	7.95E-11	3.42E-07	1.23E-13	1.94E-14	1.65E-07	1.67E-18	1.82E-06	1.12E-12	4.41E-14	1.34E-06	1.34E-18	3.50E-18	6.06E-07
6.81959	0.387802	4.52E-08	1.48E-08	1.43E-11	5.89E-16	0.000579407	0.000269829	0.00110925	1.73E-09	1.69E-07	6.67E-05	0.000739285	4.45E-05	4.50E-05	1.10E-12	0.000380746	8.34E-06	2.03E-05	6.48E-05	7.35E-26	7.33E-19	1.62E-06	8.04E-11	3.42E-07	1.24E-13	1.98E-14	1.65E-07	1.72E-18	1.82E-06	1.14E-12	4.45E-14	1.33E-06	1.37E-18	3.57E-18	6.06E-07
6.8196	0.383823	4.50E-08	1.47E-08	1.42E-11	6.01E-16	0.000579384	0.000269962	0.00110382	1.73E-09	1.70E-07	6.67E-05	0.000739275	4.45E-05	4.50E-05	1.14E-12	0.000380756	8.34E-06	2.03E-05	6.48E-05	7.76E-26	7.53E-19	1.62E-06	8.11E-11	3.41E-07	1.26E-13	2.02E-14	1.66E-07	1.76E-18	1.82E-06	1.15E-12	4.50E-14	1.33E-06	1.39E-18	3.65E-18	6.05E-07
6.8196	0.379917	4.49E-08	1.45E-08	1.40E-11	6.13E-16	0.000579361	0.000270072	0.00109834	1.74E-09	1.71E-07	6.68E-05	0.000739266	4.45E-05	4.50E-05	1.18E-12	0.000380766	8.35E-06	2.03E-05	6.48E-05	8.28E-26	7.73E-19	1.62E-06	8.19E-11	3.41E-07	1.27E-13	2.06E-14	1.66E-07	1.81E-18	1.82E-06	1.16E-12	4.54E-14	1.33E-06	1.42E-18	3.71E-18	6.04E-07
6.81961	0.376084	4.47E-08	1.44E-08	1.39E-11	6.24E-16	0.000579339	0.00027016	0.00109279	1.74E-09	1.71E-07	6.68E-05	0.000739257	4.45E-05	4.49E-05	1.22E-12	0.000380778	8.36E-06	2.03E-05	6.48E-05	8.71E-26	7.93E-19	1.62E-06	8.26E-11	3.41E-07	1.29E-13	2.10E-14	1.66E-07	1.86E-18	1.82E-06	1.17E-12	4.58E-14	1.33E-06	1.45E-18	3.78E-18	6.03E-07
6.81961	0.372322	4.45E-08	1.43E-08	1.38E-11	6.34E-16	0.000579317	0.000270226	0.00108718	1.75E-09	1.72E-07	6.68E-05	0.000739249	4.45E-05	4.49E-05	1.26E-12	0.000380791	8.36E-06	2.03E-05	6.48E-05	9.16E-26	8.12E-19	1.62E-06	8.34E-11	3.41E-07	1.30E-13	2.14E-14	1.66E-07	1.90E-18	1.82E-06	1.18E-12	4.62E-14	1.33E-06	1.47E-18	3.85E-18	6.02E-07
6.81962	0.368632	4.44E-08	1.42E-08	1.36E-11	6.45E-16	0.000579296	0.00027027	0.00108152	1.75E-09	1.72E-07	6.69E-05	0.000739242	4.45E-05	4.49E-05	1.30E-12	0.000380805	8.37E-06	2.04E-05	6.48E-05	9.70E-26	8.30E-19	1.62E-06	8.40E-11	3.41E-07	1.32E-13	2.17E-14	1.66E-07	1.95E-18	1.83E-06	1.19E-12	4.66E-14	1.33E-06	1.50E-18	3.91E-18	6.01E-07
6.81963	0.365013	4.42E-08	1.40E-08	1.34E-11	6.54E-16	0.000579276	0.000270292	0.00107579	1.76E-09	1.72E-07	6.69E-05	0.000739235	4.45E-05	4.49E-05	1.34E-12	0.000380821	8.37E-06	2.04E-05	6.48E-05	1.02E-25	8.49E-19	1.62E-06	8.47E-11	3.41E-07	1.33E-13	2.21E-14	1.66E-07	1.99E-18	1.83E-06	1.20E-12	4.69E-14	1.33E-06	1.52E-18	3.97E-18	6.00E-07
6.81963	0.361465	4.40E-08	1.39E-08	1.33E-11	6.64E-16	0.000579257	0.000270293	0.00107001	1.76E-09	1.72E-07	6.69E-05	0.000739228	4.45E-05	4.48E-05	1.38E-12	0.000380837	8.38E-06	2.04E-05	6.49E-05	1.06E-25	8.66E-19	1.62E-06	8.54E-11	3.40E-07	1.34E-13	2.24E-14	1.66E-07	2.04E-18	1.83E-06	1.21E-12	4.73E-14	1.33E-06	1.54E-18	4.04E-18	5.98E-07
6.81964	0.357986	4.38E-08	1.37E-08	1.31E-11	6.72E-16	0.000579238	0.000270272	0.00106417	1.76E-09	1.71E-07	6.70E-05	0.000739222	4.46E-05	4.48E-05	1.42E-12	0.000380855	8.39E-06	2.04E-05	6.49E-05	1.11E-25	8.84E-19	1.62E-06	8.60E-11	3.40E-07	1.35E-13	2.28E-14	1.67E-07	2.08E-18	1.83E-06	1.21E-12	4.76E-14	1.33E-06	1.57E-18	4.10E-18	5.97E-07
6.81964	0.354576	4.37E-08	1.36E-08	1.29E-11	6.81E-16	0.000579219	0.000270231	0.00105828	1.76E-09	1.71E-07	6.70E-05	0.000739216	4.46E-05	4.48E-05	1.46E-12	0.000380874	8.39E-06	2.04E-05	6.49E-05	1.17E-25	9.00E-19	1.62E-06	8.66E-11	3.40E-07	1.37E-13	2.31E-14	1.67E-07	2.12E-18	1.83E-06	1.22E-12	4.80E-14	1.32E-06	1.59E-18	4.15E-18	5.96E-07
6.81965	0.351236	4.35E-08	1.34E-08	1.27E-11	6.88E-16	0.000579201	0.00027017	0.00105233	1.76E-09	1.71E-07	6.70E-05	0.000739211	4.46E-05	4.48E-05	1.50E-12	0.000380894	8.40E-06	2.05E-05	6.49E-05	1.22E-25	9.17E-19	1.62E-06	8.72E-11	3.40E-07	1.38E-13	2.34E-14	1.67E-07	2.16E-18	1.84E-06	1.23E-12	4.83E-14	1.32E-06	1.61E-18	4.21E-18	5.95E-07
6.81965	0.347963	4.33E-08	1.32E-08	1.26E-11	6.95E-16	0.000579184	0.000270088	0.00104632	1.76E-09	1.70E-07	6.71E-05	0.000739207	4.46E-05	4.47E-05	1.54E-12	0.000380914	8.41E-06	2.05E-05	6.49E-05	1.27E-25	9.33E-19	1.62E-06	8.78E-11	3.40E-07	1.39E-13	2.38E-14	1.67E-07	2.20E-18	1.84E-06	1.24E-12	4.86E-14	1.32E-06	1.63E-18	4.27E-18	5.93E-07
6.81966	0.344758	4.31E-08	1.31E-08	1.24E-11	7.02E-16	0.000579167	0.000269986	0.00104026	1.76E-09	1.69E-07	6.71E-05	0.000739202	4.46E-05	4.47E-05	1.58E-12	0.000380936	8.41E-06	2.05E-05	6.49E-05	1.33E-25	9.48E-19	1.62E-06	8.84E-11	3.39E-07	1.40E-13	2.41E-14	1.67E-07	2.24E-18	1.84E-06	1.25E-12	4.89E-14	1.32E-06	1.65E-18	4.32E-18	5.92E-07
6.81966	0.341619	4.30E-08	1.29E-08	1.22E-11	7.07E-16	0.000579151	0.000269865	0.00103415	1.76E-09	1.68E-07	6.71E-05	0.000739199	4.46E-05	4.47E-05	1.62E-12	0.00038096	8.42E-06	2.05E-05	6.50E-05	1.38E-25	9.63E-19	1.62E-06	8.89E-11	3.39E-07	1.42E-13	2.44E-14	1.67E-07	2.28E-18	1.84E-06	1.25E-12	4.92E-14	1.32E-06	1.67E-18	4.37E-18	5.90E-07
6.81967	0.338547	4.28E-08	1.27E-08	1.20E-11	7.12E-16	0.000579136	0.000269724	0.00102798	1.76E-09	1.68E-07	6.72E-05	0.000739195	4.46E-05	4.46E-05	1.66E-12	0.000380984	8.43E-06	2.05E-05	6.50E-05	1.43E-25	9.78E-19	1.62E-06	8.94E-11	3.39E-07	1.43E-13	2.47E-14	1.67E-07	2.32E-18	1.84E-06	1.26E-12	4.95E-14	1.32E-06	1.69E-18	4.43E-18	5.89E-07
6.81967	0.33554	4.26E-08	1.25E-08	1.18E-11	7.17E-16	0.000579121	0.000269563	0.00102176	1.76E-09	1.67E-07	6.72E-05	0.000739192	4.46E-05	4.46E-05	1.70E-12	0.000381009	8.43E-06	2.05E-05	6.50E-05	1.48E-25	9.93E-19	1.62E-06	9.00E-11	3.39E-07	1.44E-13	2.50E-14	1.67E-07	2.36E-18	1.85E-06	1.27E-12	4.98E-14	1.32E-06	1.71E-18	4.48E-18	5.87E-07
6.81968	0.332599	4.25E-08	1.24E-08	1.15E-11	7.20E-16	0.000579106	0.000269384	0.00101549	1.75E-09	1.66E-07	6.72E-05	0.00073919	4.46E-05	4.46E-05	1.75E-12	0.000381035	8.44E-06	2.06E-05	6.50E-05	1.53E-25	1.01E-18	1.62E-06	9.05E-11	3.38E-07	1.45E-13	2.52E-14	1.67E-07	2.40E-18	1.85E-06	1.28E-12	5.00E-14	1.32E-06	1.73E-18	4.53E-18	5.86E-07
6.81969	0.329721	4.23E-08	1.22E-08	1.13E-11	7.23E-16	0.000579092	0.000269186	0.00100916	1.75E-09	1.65E-07	6.73E-05	0.000739188	4.46E-05	4.45E-05	1.79E-12	0.000381062	8.45E-06	2.06E-05	6.50E-05	1.59E-25	1.02E-18	1.62E-06	9.10E-11	3.38E-07	1.46E-13	2.55E-14	1.67E-07	2.43E-18	1.85E-06	1.28E-12	5.03E-14	1.32E-06	1.75E-18	4.58E-18	5.84E-07
6.81969	0.326908	4.21E-08	1.20E-08	1.11E-11	7.26E-16	0.000579078	0.00026897	0.00100279	1.75E-09	1.64E-07	6.73E-05	0.000739187	4.46E-05	4.45E-05	1.83E-12	0.00038109	8.45E-06	2.06E-05	6.50E-05	1.65E-25	1.03E-18	1.62E-06	9.14E-11	3.38E-07	1.47E-13	2.58E-14	1.68E-07	2.47E-18	1.85E-06	1.29E-12	5.06E-14	1.32E-06	1.77E-18	4.62E-18	5.82E-07
6.8197	0.324157	4.20E-08	1.18E-08	1.09E-11	7.27E-16	0.000579065	0.000268735	0.000996363	1.74E-09	1.62E-07	6.73E-05	0.000739186	4.46E-05	4.44E-05	1.87E-12	0.000381119	8.46E-06	2.06E-05	6.51E-05	1.70E-25	1.05E-18	1.62E-06	9.19E-11	3.38E-07	1.48E-13	2.61E-14	1.68E-07	2.51E-18	1.85E-06	1.30E-12	5.08E-14	1.32E-06	1.78E-18	4.67E-18	5.81E-07
6.8197	0.321468	4.18E-08	1.16E-08	1.06E-11	7.28E-16	0.000579053	0.000268483	0.000989889	1.74E-09	1.61E-07	6.74E-05	0.000739185	4.46E-05	4.44E-05	1.91E-12	0.000381149	8.47E-06	2.06E-05	6.51E-05	1.75E-25	1.06E-18	1.62E-06	9.24E-11	3.37E-07	1.49E-13	2.63E-14	1.68E-07	2.54E-18	1.85E-06	1.30E-12	5.10E-14	1.32E-06	1.80E-18	4.72E-18	5.79E-07
6.81971	0.31884	4.17E-08	1.14E-08	1.04E-11	7.28E-16	0.000579041	0.000268213	0.000983365	1.73E-09	1.60E-07	6.74E-05	0.000739185	4.46E-05	4.44E-05	1.95E-12	0.00038118	8.47E-06	2.06E-05	6.51E-05	1.81E-25	1.07E-18	1.62E-06	9.28E-11	3.37E-07	1.50E-13	2.66E-14	1.68E-07	2.58E-18	1.86E-06	1.31E-12	5.13E-14	1.32E-06	1.82E-18	4.76E-18	5.77E-07
6.81971	0.316274	4.15E-08	1.12E-08	1.02E-11	7.27E-16	0.000579029	0.000267925	0.000976792	1.73E-09	1.59E-07	6.74E-05	0.000739185	4.47E-05	4.43E-05	1.99E-12	0.000381212	8.48E-06	2.07E-05	6.51E-05	1.87E-25	1.08E-18	1.62E-06	9.32E-11	3.37E-07	1.51E-13	2.68E-14	1.68E-07	2.61E-18	1.86E-06	1.31E-12	5.15E-14	1.31E-06	1.84E-18	4.80E-18	5.75E-07
6.81972	0.313768	4.14E-08	1.09E-08	9.93E-12	7.25E-16	0.000579018	0.000267621	0.000970172	1.72E-09	1.58E-07	6.75E-05	0.000739185	4.47E-05	4.43E-05	2.04E-12	0.000381245	8.49E-06	2.07E-05	6.51E-05	1.92E-25	1.09E-18	1.62E-06	9.37E-11	3.36E-07	1.52E-13	2.71E-14	1.68E-07	2.64E-18	1.86E-06	1.32E-12	5.17E-14	1.31E-06	1.85E-18	4.85E-18	5.73E-07
6.81972	0.311321	4.12E-08	1.07E-08	9.68E-12	7.22E-16	0.000579007	0.000267299	0.000963505	1.72E-09	1.56E-07	6.75E-05	0.000739186	4.47E-05	4.42E-05	2.08E-12	0.000381279	8.50E-06	2.07E-05	6.51E-05	1.98E-25	1.10E-18	1.62E-06	9.41E-11	3.36E-07	1.53E-13	2.73E-14	1.68E-07	2.68E-18	1.86E-06	1.32E-12	5.20E-14	1.31E-06	1.87E-18	4.89E-18	5.72E-07
6.81973	0.308932	4.11E-08	1.05E-08	9.43E-12	7.18E-16	0.000578997	0.000266961	0.00095679	1.71E-09	1.55E-07	6.75E-05	0.000739188	4.47E-05	4.42E-05	2.12E-12	0.000381313	8.50E-06	2.07E-05	6.52E-05	2.03E-25	1.12E-18	1.62E-06	9.45E-11	3.36E-07	1.54E-13	2.76E-14	1.68E-07	2.71E-18	1.86E-06	1.33E-12	5.22E-14	1.31E-06	1.88E-18	4.93E-18	5.70E-07
6.81973	0.306602	4.10E-08	1.03E-08	9.18E-12	7.13E-16	0.000578987	0.000266607	0.00095003	1.71E-09	1.53E-07	6.76E-05	0.000739189	4.47E-05	4.41E-05	2.16E-12	0.000381349	8.51E-06	2.07E-05	6.52E-05	2.09E-25	1.13E-18	1.62E-06	9.49E-11	3.36E-07	1.55E-13	2.78E-14	1.68E-07	2.74E-18	1.87E-06	1.34E-12	5.24E-14	1.31E-06	1.90E-18	4.97E-18	5.68E-07
6.81974	0.304329	4.08E-08	1.01E-08	8.92E-12	7.08E-16	0.000578977	0.000266236	0.000943224	1.70E-09	1.52E-07	6.76E-05	0.000739192	4.47E-05	4.41E-05	2.20E-12	0.000381385	8.52E-06	2.07E-05	6.52E-05	2.14E-25	1.14E-18	1.62E-06	9.53E-11	3.35E-07	1.56E-13	2.80E-14	1.68E-07	2.77E-18	1.87E-06	1.34E-12	5.26E-14	1.31E-06	1.91E-18	5.01E-18	5.66E-07
6.81975	0.302113	4.07E-08	9.85E-09	8.66E-12	7.01E-16	0.000578968	0.00026585	0.000936372	1.69E-09	1.51E-07	6.76E-05	0.000739194	4.47E-05	4.40E-05	2.24E-12	0.000381422	8.52E-06	2.08E-05	6.52E-05	2.21E-25	1.15E-18	1.62E-06	9.57E-11	3.35E-07	1.57E-13	2.83E-14	1.68E-07	2.80E-18	1.87E-06	1.35E-12	5.28E-14	1.31E-06	1.93E-18	5.05E-18	5.64E-07
6.81975	0.299953	4.06E-08	9.62E-09	8.40E-12	6.94E-16	0.000578959	0.000265447	0.000929477	1.68E-09	1.49E-07	6.77E-05	0.000739197	4.47E-05	4.40E-05	2.28E-12	0.000381461	8.53E-06	2.08E-05	6.52E-05	2.26E-25	1.16E-18	1.62E-06	9.60E-11	3.35E-07	1.58E-13	2.85E-14	1.68E-07	2.83E-18	1.87E-06	1.35E-12	5.30E-14	1.31E-06	1.94E-18	5.09E-18	5.62E-07
6.81976	0.297848	4.05E-08	9.38E-09	8.13E-12	6.85E-16	0.00057895	0.00026503	0.000922537	1.68E-09	1.48E-07	6.77E-05	0.0007392	4.47E-05	4.39E-05	2.32E-12	0.000381499	8.54E-06	2.08E-05	6.53E-05	2.32E-25	1.17E-18	1.62E-06	9.64E-11	3.34E-07	1.59E-13	2.87E-14	1.68E-07	2.87E-18	1.87E-06	1.36E-12	5.32E-14	1.31E-06	1.96E-18	5.13E-18	5.59E-07
6.81976	0.295797	4.04E-08	9.15E-09	7.86E-12	6.75E-16	0.000578942	0.000264597	0.000915554	1.67E-09	1.46E-07	6.77E-05	0.000739204	4.47E-05	4.39E-05	2.36E-12	0.000381539	8.55E-06	2.08E-05	6.53E-05	2.37E-25	1.18E-18	1.62E-06	9.68E-11	3.34E-07	1.60E-13	2.89E-14	1.68E-07	2.90E-18	1.88E-06	1.36E-12	5.34E-14	1.31E-06	1.97E-18	5.16E-18	5.57E-07
6.81977	0.2938	4.03E-08	8.91E-09	7.59E-12	6.64E-16	0.000578934	0.000264149	0.000908528	1.66E-09	1.45E-07	6.78E-05	0.000739208	4.47E-05	4.38E-05	2.40E-12	0.00038158	8.55E-06	2.08E-05	6.53E-05	2.43E-25	1.18E-18	1.62E-06	9.71E-11	3.34E-07	1.61E-13	2.91E-14	1.68E-07	2.93E-18	1.88E-06	1.37E-12	5.36E-14	1.31E-06	1.99E-18	5.20E-18	5.55E-07
6.81977	0.291857	4.02E-08	8.67E-09	7.31E-12	6.52E-16	0.000578927	0.000263687	0.000901459	1.65E-09	1.44E-07	6.78E-05	0.000739212	4.47E-05	4.38E-05	2.44E-12	0.000381621	8.56E-06	2.08E-05	6.53E-05	2.48E-25	1.19E-18	1.62E-06	9.75E-11	3.33E-07	1.62E-13	2.93E-14	1.68E-07	2.96E-18	1.88E-06	1.37E-12	5.37E-14	1.31E-06	2.00E-18	5.24E-18	5.53E-07
6.81978	0.289966	4.01E-08	8.43E-09	7.03E-12	6.39E-16	0.00057892	0.00026321	0.000894349	1.64E-09	1.42E-07	6.78E-05	0.000739217	4.47E-05	4.37E-05	2.48E-12	0.000381663	8.57E-06	2.09E-05	6.54E-05	2.54E-25	1.20E-18	1.62E-06	9.78E-11	3.33E-07	1.63E-13	2.96E-14	1.68E-07	2.98E-18	1.88E-06	1.38E-12	5.39E-14	1.31E-06	2.01E-18	5.27E-18	5.51E-07
6.81978	0.288126	4.00E-08	8.18E-09	6.75E-12	6.25E-16	0.000578913	0.000262718	0.000887198	1.64E-09	1.41E-07	6.79E-05	0.000739222	4.47E-05	4.37E-05	2.52E-12	0.000381706	8.57E-06	2.09E-05	6.54E-05	2.60E-25	1.21E-18	1.61E-06	9.82E-11	3.33E-07	1.64E-13	2.98E-14	1.68E-07	3.01E-18	1.88E-06	1.38E-12	5.41E-14	1.31E-06	2.03E-18	5.31E-18	5.49E-07
6.81979	0.286338	3.99E-08	7.94E-09	6.46E-12	6.10E-16	0.000578906	0.000262213	0.000880006	1.63E-09	1.39E-07	6.79E-05	0.000739227	4.47E-05	4.36E-05	2.56E-12	0.00038175	8.58E-06	2.09E-05	6.54E-05	2.66E-25	1.22E-18	1.61E-06	9.85E-11	3.32E-07	1.64E-13	3.00E-14	1.68E-07	3.04E-18	1.89E-06	1.38E-12	5.43E-14	1.31E-06	2.04E-18	5.34E-18	5.46E-07
6.81979	0.284601	3.98E-08	7.69E-09	6.17E-12	5.93E-16	0.000578899	0.000261694	0.000872773	1.62E-09	1.38E-07	6.79E-05	0.000739233	4.47E-05	4.36E-05	2.60E-12	0.000381794	8.59E-06	2.09E-05	6.54E-05	2.71E-25	1.23E-18	1.61E-06	9.88E-11	3.32E-07	1.65E-13	3.02E-14	1.68E-07	3.07E-18	1.89E-06	1.39E-12	5.45E-14	1.31E-06	2.06E-18	5.38E-18	5.44E-07
6.8198	0.282913	3.98E-08	7.43E-09	7.52E-12	5.96E-16	0.000578893	0.000261161	0.000865501	1.61E-09	1.36E-07	6.79E-05	0.000739239	4.47E-05	4.35E-05	2.64E-12	0.000381839	8.60E-06	2.09E-05	6.54E-05	2.77E-25	1.23E-18	1.61E-06	9.92E-11	3.32E-07	1.66E-13	3.04E-14	1.68E-07	3.10E-18	1.89E-06	1.39E-12	5.46E-14	1.31E-06	2.07E-18	5.41E-18	5.42E-07
6.8198	0.280751	8.15E-08	7.27E-09	7.86E-07	1.30E-11	0.000578884	0.000260424	0.000855914	2.09E-09	1.34E-07	6.80E-05	0.000739244	4.47E-05	4.34E-05	2.70E-12	0.000381889	8.61E-06	2.10E-05	6.55E-05	4.98E-25	2.79E-18	1.61E-06	1.30E-10	3.31E-07	2.19E-13	5.24E-14	1.68E-07	7.00E-18	1.89E-06	1.83E-12	7.18E-14	1.31E-06	3.57E-18	9.35E-18	5.39E-07
6.81981	0.0186438	0.00141456	0.00198424	0.0761936	0.000108077	0.000571546	5.22E-05	0.000271902	2.81E-07	5.17E-07	7.94E-05	0.000738055	4.60E-05	3.58E-05	1.33E-09	0.000388823	8.18E-06	2.14E-05	6.79E-05	2.31E-16	1.22E-10	1.64E-06	2.04E-08	2.74E-07	1.21E-10	3.63E-09	2.25E-07	1.98E-10	2.42E-06	7.75E-10	3.54E-11	8.58E-07	6.31E-13	1.68E-12	3.51E-07
6.81981	0.0185005	0.0018142	0.00174671	0.076604	0.00013586	0.000572518	5.03E-05	0.000272964	2.58E-07	5.66E-07	7.83E-05	0.000738574	4.55E-05	3.53E-05	1.16E-09	0.000389487	7.98E-06	2.12E-05	6.81E-05	1.72E-16	9.94E-11	1.64E-06	1.95E-08	2.77E-07	1.09E-10	3.22E-09	2.26E-07	1.63E-10	2.43E-06	7.20E-10	3.22E-11	8.42E-07	5.47E-13	1.45E-12	3.45E-07
6.82047	0.0192774	0.00348406	0.000887717	0.076005	0.000205195	0.000575863	4.90E-05	0.000270135	1.67E-07	1.03E-06	8.10E-05	0.000740857	4.36E-05	3.34E-05	5.71E-10	0.000392168	7.15E-06	2.05E-05	6.88E-05	3.80E-17	3.37E-11	1.65E-06	1.49E-08	2.90E-07	6.57E-11	1.70E-09	2.33E-07	5.85E-11	2.51E-06	4.93E-10	2.13E-11	7.69E-07	2.61E-13	6.91E-13	3.20E-07
6.82243	0.0405827	0.0122754	4.30E-05	0.0407805	0.000273061	0.000554355	0.000134495	0.000217309	1.71E-08	4.72E-06	0.000135635	0.000748213	3.97E-05	3.08E-05	1.01E-11	0.000398598	5.25E-06	1.93E-05	7.06E-05	8.97E-21	7.24E-14	1.69E-06	2.34E-09	3.18E-07	7.36E-12	3.35E-11	2.48E-07	1.98E-13	2.69E-06	6.20E-11	5.82E-12	6.03E-07	4.64E-15	1.19E-14	2.81E-07
6.82243	0.0405942	0.0122879	4.20E-05	0.0407385	0.000276063	0.000553305	0.000135573	0.000217162	1.66E-08	4.74E-06	0.000135797	0.000748227	3.97E-05	3.08E-05	9.71E-12	0.000398616	5.24E-06	1.93E-05	7.06E-05	8.22E-21	6.78E-14	1.69E-06	2.29E-09	3.18E-07	7.20E-12	3.21E-11	2.48E-07	1.87E-13	2.69E-06	6.06E-11	5.72E-12	6.02E-07	4.44E-15	1.14E-14	2.80E-07
6.82271	0.0452016	0.0129396	2.93E-05	0.034367	0.000267852	0.000545808	0.000148999	0.000213097	1.37E-08	4.94E-06	0.000140272	0.000748962	3.96E-05	3.07E-05	6.94E-12	0.00039906	5.19E-06	1.93E-05	7.07E-05	3.99E-21	3.97E-14	1.69E-06	1.93E-09	3.19E-07	6.03E-12	2.27E-11	2.48E-07	1.25E-13	2.70E-06	5.06E-11	5.30E-12	5.98E-07	3.09E-15	8.05E-15	2.80E-07
6.82292	0.0507334	0.0134316	2.07E-05	0.0268872	0.00024014	0.000539631	0.000165639	0.000206893	1.23E-08	5.21E-06	0.00014698	0.000749794	3.95E-05	3.07E-05	5.91E-12	0.000399509	5.18E-06	1.93E-05	7.08E-05	2.81E-21	3.06E-14	1.69E-06	1.77E-09	3.20E-07	5.54E-12	1.92E-11	2.49E-07	1.06E-13	2.70E-06	4.64E-11	5.34E-12	5.97E-07	2.60E-15	6.82E-15	2.80E-07
6.82297	0.0573246	0.0128149	1.32E-05	0.0190234	0.000195849	0.000535892	0.000185786	0.000198159	1.12E-08	5.58E-06	0.000156235	0.000750743	3.94E-05	3.07E-05	5.03E-12	0.000399998	5.18E-06	1.93E-05	7.09E-05	2.01E-21	2.38E-14	1.70E-06	1.64E-09	3.20E-07	5.10E-12	1.63E-11	2.49E-07	9.71E-14	2.71E-06	4.27E-11	5.70E-12	5.96E-07	2.20E-15	5.88E-15	2.80E-07
