mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
7.47483 0.0845696 0.00483103 2.56833e-08 3.23305e-10 0.00263579 1.83153e-07 1.88355e-19 2.24157e-13 0.0335398 9.49402e-06 5.00251e-06 6.15977e-16 0.000586414 2.99803e-05 0.000278785 3.6594e-24 3.57413e-06 7.04791e-05 8.44173e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 4.84237e-23 2.36242e-13 7.8927e-23 2.22525e-19 7.47704e-06 5.4197e-17 4.3796e-18 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.43663e-15 3.20239e-07 3.38814e-09 0 0 0 4.86203e-26 2.48708e-07 1.48543e-24 0 0 1.66721e-07 6.25123e-27 2.70232e-06 4.1492e-25 3.01633e-26 0 5.71857e-07 9.19787e-18 0 0 2.74075e-07 8.19498e-10
7.50209 0.0845719 0.0048291 2.56835e-08 2.12446e-10 0.00263523 1.83669e-07 8.75024e-20 1.43805e-13 0.0335398 9.49226e-06 5.00805e-06 4.11323e-16 0.000586414 2.99803e-05 0.000278785 1.5602e-24 3.57413e-06 7.0479e-05 3.67867e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 2.11256e-23 2.36251e-13 4.98663e-23 1.27742e-19 7.47704e-06 5.43337e-17 5.10937e-18 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.7136e-15 3.20239e-07 3.38814e-09 0 0 0 5.24727e-26 2.48708e-07 1.54051e-24 0 0 1.66721e-07 6.27113e-27 2.70232e-06 4.49513e-25 0 0 5.71857e-07 9.19793e-18 0 0 2.74075e-07 8.19498e-10
7.52923 0.0845744 0.00482691 2.56838e-08 1.4052e-10 0.0026346 1.84192e-07 4.06529e-20 9.22994e-14 0.0335398 9.49025e-06 5.01451e-06 2.76767e-16 0.000586414 2.99803e-05 0.000278785 6.73829e-25 3.57413e-06 7.0479e-05 1.6161e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 9.35208e-24 2.36264e-13 2.55041e-23 7.22934e-20 7.47704e-06 5.45579e-17 6.18168e-18 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 4.09192e-15 3.20239e-07 3.38814e-09 0 0 0 1.07999e-25 2.48708e-07 3.07632e-24 0 0 1.66721e-07 6.25015e-27 2.70232e-06 4.87755e-25 0 0 5.71857e-07 9.19809e-18 0 0 2.74075e-07 8.19498e-10
7.55625 0.0845777 0.00482411 2.56841e-08 9.37912e-11 0.00263379 1.84808e-07 1.91983e-20 5.97383e-14 0.0335398 9.48766e-06 5.02295e-06 1.87431e-16 0.000586414 2.99803e-05 0.000278785 2.93304e-25 3.57413e-06 7.0479e-05 7.20035e-24 0 0 0.000744746 3.99588e-05 2.98753e-05 4.1949e-24 2.36284e-13 1.32358e-23 4.11545e-20 7.47704e-06 5.49925e-17 7.99539e-18 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 4.67269e-15 3.20239e-07 3.38814e-09 0 0 0 2.87825e-25 2.48708e-07 7.64731e-24 0 0 1.66721e-07 6.25191e-27 2.70232e-06 5.54796e-25 0 0 5.71857e-07 9.19837e-18 0 0 2.74075e-07 8.19498e-10
7.58345 0.0845788 0.00482315 2.56842e-08 6.27968e-11 0.00263351 1.85017e-07 9.12012e-21 3.8788e-14 0.0335398 9.48677e-06 5.02585e-06 1.26959e-16 0.000586414 2.99803e-05 0.000278785 1.25642e-25 3.57413e-06 7.0479e-05 3.2211e-24 0 0 0.000744746 3.99588e-05 2.98753e-05 1.88759e-24 2.36299e-13 6.90047e-24 2.32844e-20 7.47704e-06 5.56113e-17 9.7197e-18 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 5.05262e-15 3.20239e-07 3.38814e-09 0 0 0 4.86245e-25 2.48708e-07 7.95926e-24 0 0 1.66721e-07 6.27503e-27 2.70232e-06 6.14534e-25 0 0 5.71857e-07 9.19861e-18 0 0 2.74075e-07 8.19498e-10
7.61054 0.0845791 0.00482285 2.56843e-08 4.2293e-11 0.00263343 1.85082e-07 4.38257e-21 2.53731e-14 0.0335398 9.48649e-06 5.02675e-06 8.61164e-17 0.000586414 2.99803e-05 0.000278785 5.06336e-26 3.57413e-06 7.0479e-05 1.45964e-24 0 0 0.000744746 3.99588e-05 2.98753e-05 8.58708e-25 2.36319e-13 3.63065e-24 1.30997e-20 7.47704e-06 5.69553e-17 1.2634e-17 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 5.51653e-15 3.20239e-07 3.38814e-09 0 0 0 1.24343e-24 2.48708e-07 1.5038e-23 0 0 1.66721e-07 6.23628e-27 2.70232e-06 7.04698e-25 0 0 5.71857e-07 9.19894e-18 0 0 2.74075e-07 8.19498e-10
7.63751 0.0845793 0.00482276 2.56844e-08 2.86112e-11 0.0026334 1.85103e-07 2.12305e-21 1.67124e-14 0.0335398 9.4864e-06 5.02704e-06 5.83529e-17 0.000586414 2.99803e-05 0.000278785 1.21221e-26 3.57413e-06 7.0479e-05 6.67903e-25 0 0 0.000744746 3.99588e-05 2.98753e-05 3.93685e-25 2.36352e-13 1.93888e-24 7.43533e-21 7.47704e-06 6.01346e-17 1.86441e-17 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 6.32544e-15 3.20239e-07 3.38814e-09 0 0 0 3.03999e-24 2.48708e-07 1.83937e-23 0 0 1.66721e-07 6.26876e-27 2.70232e-06 9.3523e-25 0 0 5.71857e-07 9.19951e-18 0 0 2.74075e-07 8.19498e-10
7.66436 0.0845793 0.00482272 2.56845e-08 1.94909e-11 0.00263339 1.85111e-07 1.04084e-21 1.10784e-14 0.0335398 9.48637e-06 5.02715e-06 3.97128e-17 0.000586414 2.99803e-05 0.000278785 0 3.57413e-06 7.0479e-05 3.0651e-25 0 0 0.000744746 3.99588e-05 2.98753e-05 1.79868e-25 2.36382e-13 1.05103e-24 4.2576e-21 7.47704e-06 6.53305e-17 2.63204e-17 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 7.14591e-15 3.20239e-07 3.38814e-09 0 0 0 7.94766e-24 2.48708e-07 2.41104e-23 0 0 1.66721e-07 6.26301e-27 2.70232e-06 1.27246e-24 0 0 5.71857e-07 9.20002e-18 0 0 2.74075e-07 8.19498e-10
7.6914 0.0845793 0.00482269 2.56848e-08 1.33329e-11 0.00263338 1.85117e-07 5.19319e-22 7.41073e-15 0.0335398 9.48634e-06 5.02724e-06 2.70304e-17 0.000586414 2.99803e-05 0.000278785 0 3.57413e-06 7.0479e-05 1.39418e-25 0 0 0.000744746 3.99588e-05 2.98753e-05 9.045e-26 2.3646e-13 7.01605e-25 2.45096e-21 7.47704e-06 9.65942e-17 5.88644e-17 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 9.70775e-15 3.20239e-07 3.38814e-09 0 0 0 2.00556e-22 2.48708e-07 5.23419e-22 0 0 1.66721e-07 6.24673e-27 2.70232e-06 2.63988e-24 0 0 5.71857e-07 9.20137e-18 0 0 2.74075e-07 8.19498e-10
7.71832 0.0845794 0.00482264 2.5685e-08 9.16091e-12 0.00263336 1.85127e-07 2.6077e-22 4.94667e-15 0.0335398 9.48629e-06 5.02741e-06 1.88621e-17 0.000586414 2.99803e-05 0.000278785 0 3.57413e-06 7.0479e-05 6.10219e-26 0 0 0.000744746 3.99588e-05 2.98753e-05 5.79256e-23 2.3652e-13 3.86852e-25 1.40443e-21 7.47704e-06 1.68355e-16 1.0702e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 1.22302e-14 3.20239e-07 3.38814e-09 0 0 0 4.09942e-21 2.48708e-07 8.58015e-21 0 0 1.66721e-07 7.34707e-26 2.70232e-06 3.99611e-24 0 1.01345e-26 5.71857e-07 9.2024e-18 0 0 2.74075e-07 8.19498e-10
7.74512 0.0845796 0.0048225 2.56851e-08 8.6449e-12 0.00263332 1.85155e-07 3.35375e-20 3.63782e-15 0.0335398 9.48616e-06 5.02784e-06 1.01442e-16 0.000586414 2.99803e-05 0.000278785 2.98608e-24 3.57413e-06 7.0479e-05 2.0269e-24 0 0 0.000744746 3.99588e-05 2.98753e-05 3.75726e-21 2.36538e-13 2.16209e-25 9.62331e-22 7.47704e-06 2.03894e-16 1.26841e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 1.31079e-14 3.20239e-07 3.38814e-09 0 0 0 8.62972e-21 2.48708e-07 1.67529e-20 0 0 1.66721e-07 1.81994e-25 2.70232e-06 4.64169e-24 1.28888e-26 6.06453e-25 5.71857e-07 9.20271e-18 0 0 2.74075e-07 8.19498e-10
7.7718 0.08458 0.00482212 2.56852e-08 1.06462e-11 0.00263321 1.85228e-07 9.01951e-20 3.09823e-15 0.0335398 9.48581e-06 5.029e-06 2.48437e-16 0.000586414 2.99803e-05 0.000278785 8.05867e-24 3.57413e-06 7.0479e-05 5.40013e-24 0 0 0.000744746 3.99588e-05 2.98753e-05 1.01424e-20 2.36559e-13 1.22365e-25 8.85275e-22 7.47704e-06 2.60826e-16 1.55604e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 1.42666e-14 3.20239e-07 3.38814e-09 0 0 0 1.83597e-20 2.48708e-07 3.37425e-20 0 0 1.66721e-07 4.63182e-25 2.70232e-06 5.62523e-24 3.46336e-26 1.63371e-24 5.71857e-07 9.20305e-18 0 0 2.74075e-07 8.19498e-10
7.79867 0.0845811 0.00482114 2.56853e-08 1.96555e-11 0.00263293 1.85421e-07 2.39129e-19 3.79213e-15 0.0335398 9.48489e-06 5.03204e-06 6.41853e-16 0.000586414 2.99803e-05 0.000278785 2.13862e-23 3.57413e-06 7.0479e-05 1.42994e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 2.68886e-20 2.36576e-13 7.44642e-26 1.40158e-21 7.47704e-06 3.2112e-16 1.85216e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 1.54925e-14 3.20239e-07 3.38814e-09 0 0 0 3.26187e-20 2.48708e-07 5.6275e-20 0 0 1.66721e-07 1.10766e-24 2.70232e-06 6.63535e-24 9.11174e-26 4.30001e-24 5.71857e-07 9.20333e-18 0 0 2.74075e-07 8.19498e-10
7.82543 0.0845826 0.00481985 2.56855e-08 3.19068e-11 0.00263256 1.85669e-07 4.29201e-19 5.12093e-15 0.0335398 9.48369e-06 5.03603e-06 1.13031e-15 0.000586414 2.99803e-05 0.000278785 3.83367e-23 3.57413e-06 7.0479e-05 2.56621e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 4.7477e-20 2.36591e-13 5.34876e-26 2.21367e-21 7.47704e-06 3.79621e-16 2.14103e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 1.67277e-14 3.20239e-07 3.38814e-09 0 0 0 4.74549e-20 2.48708e-07 7.91713e-20 0 0 1.66721e-07 1.83776e-24 2.70232e-06 7.62121e-24 1.62999e-25 7.64565e-24 5.71857e-07 9.20357e-18 0 0 2.74075e-07 8.19498e-10
7.87857 0.0845873 0.00481586 2.56859e-08 6.75121e-11 0.0026314 1.86382e-07 9.66513e-19 9.70194e-15 0.0335398 9.47994e-06 5.04857e-06 2.34426e-15 0.000586414 2.99803e-05 0.000278785 8.55563e-23 3.57413e-06 7.0479e-05 5.7741e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 9.70065e-20 2.36617e-13 5.24376e-26 4.72605e-21 7.47704e-06 4.84934e-16 2.711e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 1.94867e-14 3.20239e-07 3.38814e-09 0 0 0 7.05781e-20 2.48708e-07 1.14972e-19 0 0 1.66721e-07 3.03256e-24 2.70232e-06 9.58199e-24 3.63784e-25 1.64723e-23 5.71856e-07 9.20394e-18 0 0 2.74075e-07 8.19499e-10
7.93187 0.0845939 0.00481014 2.56865e-08 1.14434e-10 0.00262974 1.87285e-07 1.68237e-18 1.6197e-14 0.0335398 9.47451e-06 5.06699e-06 3.87501e-15 0.000586414 2.99803e-05 0.000278785 1.46792e-22 3.57413e-06 7.0479e-05 9.99382e-23 0 0 0.000744746 3.99588e-05 2.98753e-05 1.59171e-19 2.36648e-13 8.99289e-26 8.11034e-21 7.47704e-06 6.24177e-16 3.4913e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 2.33988e-14 3.20239e-07 3.38814e-09 0 0 0 9.86642e-20 2.48708e-07 1.58961e-19 0 0 1.66721e-07 4.44956e-24 2.70232e-06 1.22725e-23 6.24457e-25 2.77513e-23 5.71856e-07 9.20436e-18 0 0 2.74075e-07 8.19499e-10
7.98469 0.0846058 0.00479997 2.56876e-08 1.93031e-10 0.00262678 1.88717e-07 2.85585e-18 2.72126e-14 0.0335397 9.4648e-06 5.10031e-06 6.43442e-15 0.000586414 2.99803e-05 0.000278785 2.48957e-22 3.57413e-06 7.0479e-05 1.69859e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.63559e-19 2.36699e-13 1.46735e-25 1.37426e-20 7.47704e-06 8.78396e-16 4.92701e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.06308e-14 3.20239e-07 3.38814e-09 0 0 0 1.48585e-19 2.48708e-07 2.37645e-19 0 0 1.66721e-07 6.90769e-24 2.70232e-06 1.72239e-23 1.05926e-24 4.66239e-23 5.71856e-07 9.20506e-18 0 0 2.74074e-07 8.19499e-10
8.03766 0.0846075 0.00479851 2.56877e-08 2.04252e-10 0.00262635 1.88923e-07 3.02458e-18 2.87596e-14 0.0335397 9.4634e-06 5.10511e-06 6.80272e-15 0.000586414 2.99803e-05 0.000278785 2.63664e-22 3.57413e-06 7.0479e-05 1.79922e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.78587e-19 2.36706e-13 1.54344e-25 1.45518e-20 7.47704e-06 9.15012e-16 5.13381e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.16725e-14 3.20239e-07 3.38814e-09 0 0 0 1.55774e-19 2.48708e-07 2.48977e-19 0 0 1.66721e-07 7.26167e-24 2.70232e-06 1.79371e-23 1.12188e-24 4.93421e-23 5.71856e-07 9.20516e-18 0 0 2.74074e-07 8.19499e-10
8.09014 0.0846075 0.00479851 2.56877e-08 2.04189e-10 0.00262635 1.88923e-07 3.02446e-18 2.87334e-14 0.0335397 9.4634e-06 5.10511e-06 6.80264e-15 0.000586414 2.99803e-05 0.000278785 2.63664e-22 3.57413e-06 7.0479e-05 1.7992e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.78587e-19 2.36706e-13 1.54012e-25 1.45511e-20 7.47704e-06 9.15012e-16 5.13381e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.16725e-14 3.20239e-07 3.38814e-09 0 0 0 1.55774e-19 2.48708e-07 2.48977e-19 0 0 1.66721e-07 7.26167e-24 2.70232e-06 1.79371e-23 1.12188e-24 4.93421e-23 5.71856e-07 9.20516e-18 0 0 2.74074e-07 8.19499e-10
8.13211 0.0846075 0.00479851 2.56877e-08 2.04432e-10 0.00262635 1.88923e-07 3.05813e-18 2.89084e-14 0.0335397 9.4634e-06 5.10511e-06 6.80336e-15 0.000586414 2.99803e-05 0.000278785 2.64017e-22 3.57413e-06 7.0479e-05 1.80939e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.7861e-19 2.36706e-13 1.822e-25 1.46245e-20 7.47704e-06 9.15012e-16 5.13381e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.16725e-14 3.20239e-07 3.38814e-09 0 0 0 1.55774e-19 2.48708e-07 2.48977e-19 0 0 1.66721e-07 7.26167e-24 2.70232e-06 1.79371e-23 1.12363e-24 4.93535e-23 5.71856e-07 9.20516e-18 0 0 2.74074e-07 8.19499e-10
8.17376 0.0846075 0.00479851 2.56877e-08 2.04416e-10 0.00262635 1.88923e-07 3.05809e-18 2.89025e-14 0.0335397 9.4634e-06 5.10511e-06 6.80334e-15 0.000586414 2.99803e-05 0.000278785 2.64017e-22 3.57413e-06 7.0479e-05 1.80937e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.7861e-19 2.36706e-13 1.822e-25 1.46244e-20 7.47704e-06 9.15012e-16 5.13381e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.16725e-14 3.20239e-07 3.38814e-09 0 0 0 1.55774e-19 2.48708e-07 2.48977e-19 0 0 1.66721e-07 7.26167e-24 2.70232e-06 1.79371e-23 1.12363e-24 4.93535e-23 5.71856e-07 9.20516e-18 0 0 2.74074e-07 8.19499e-10
8.20913 0.0846075 0.0047985 2.56877e-08 2.04452e-10 0.00262635 1.88924e-07 3.05872e-18 2.89057e-14 0.0335397 9.4634e-06 5.10512e-06 6.80474e-15 0.000586414 2.99803e-05 0.000278785 2.64073e-22 3.57413e-06 7.0479e-05 1.80975e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.78667e-19 2.36706e-13 1.82239e-25 1.46275e-20 7.47704e-06 9.15154e-16 5.13461e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.16766e-14 3.20239e-07 3.38814e-09 0 0 0 1.55802e-19 2.48708e-07 2.49021e-19 0 0 1.66721e-07 7.26303e-24 2.70232e-06 1.79399e-23 1.12387e-24 4.93639e-23 5.71856e-07 9.20516e-18 0 0 2.74074e-07 8.19499e-10
8.24428 0.0846083 0.00479783 2.56878e-08 2.09517e-10 0.00262616 1.89012e-07 3.13493e-18 2.96236e-14 0.0335397 9.46276e-06 5.10733e-06 6.96993e-15 0.000586414 2.99803e-05 0.000278785 2.70663e-22 3.57413e-06 7.0479e-05 1.855e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 2.8543e-19 2.3671e-13 1.86782e-25 1.49916e-20 7.47704e-06 9.32254e-16 5.23136e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.2164e-14 3.20239e-07 3.38814e-09 0 0 0 1.59135e-19 2.48708e-07 2.54285e-19 0 0 1.66721e-07 7.42558e-24 2.70232e-06 1.82735e-23 1.15194e-24 5.05828e-23 5.71856e-07 9.2052e-18 0 0 2.74074e-07 8.19499e-10
8.28476 0.0846149 0.00479213 2.56884e-08 2.52784e-10 0.0026245 1.8976e-07 3.78539e-18 3.57643e-14 0.0335397 9.45729e-06 5.12622e-06 8.38017e-15 0.000586414 2.99803e-05 0.000278785 3.26907e-22 3.57413e-06 7.0479e-05 2.24135e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 3.43175e-19 2.36738e-13 2.25539e-25 1.80989e-20 7.47704e-06 1.07868e-15 6.05994e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 3.63383e-14 3.20239e-07 3.38814e-09 0 0 0 1.87657e-19 2.48708e-07 2.99345e-19 0 0 1.66721e-07 8.8158e-24 2.70232e-06 2.11308e-23 1.39137e-24 6.09835e-23 5.71856e-07 9.20559e-18 0 0 2.74074e-07 8.19499e-10
8.32494 0.0846254 0.00478316 2.56893e-08 3.20803e-10 0.00262189 1.90875e-07 4.85111e-18 4.56323e-14 0.0335397 9.44867e-06 5.15616e-06 1.05945e-14 0.000586414 2.99803e-05 0.000278784 4.1558e-22 3.57413e-06 7.0479e-05 2.86137e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 4.34137e-19 2.36781e-13 3.33822e-25 2.30619e-20 7.47704e-06 1.31409e-15 7.39301e-16 0 0.000397197 4.80672e-06 1.90997e-05 7.04745e-05 0 0 1.68595e-06 4.30506e-14 3.20239e-07 3.38814e-09 0 0 0 2.33369e-19 2.48708e-07 3.71633e-19 0 0 1.66721e-07 1.10334e-23 2.70232e-06 2.57273e-23 1.76919e-24 7.73296e-23 5.71856e-07 9.20618e-18 0 0 2.74074e-07 8.19499e-10
8.35608 0.0846294 0.0047797 2.56896e-08 3.46972e-10 0.00262088 1.91291e-07 5.24822e-18 4.9365e-14 0.0335397 9.44533e-06 5.16779e-06 1.1452e-14 0.000586414 2.99803e-05 0.000278784 4.49761e-22 3.57413e-06 7.0479e-05 3.09689e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 4.69437e-19 2.36798e-13 3.6115e-25 2.4948e-20 7.47704e-06 1.40634e-15 7.91551e-16 0 0.000397197 4.80671e-06 1.90997e-05 7.04746e-05 0 0 1.68595e-06 4.56802e-14 3.20239e-07 3.38814e-09 0 0 0 2.51258e-19 2.48709e-07 3.99935e-19 0 0 1.66721e-07 1.18996e-23 2.70232e-06 2.75287e-23 1.91472e-24 8.36601e-23 5.71856e-07 9.20641e-18 0 0 2.74074e-07 8.19499e-10
8.39732 0.084632 0.00477748 2.56899e-08 3.63719e-10 0.00262023 1.91551e-07 5.50241e-18 5.17542e-14 0.0335397 9.4432e-06 5.17523e-06 1.20015e-14 0.000586414 2.99803e-05 0.000278784 4.71664e-22 3.57413e-06 7.0479e-05 3.24778e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 4.92088e-19 2.36808e-13 3.78636e-25 2.61552e-20 7.47704e-06 1.46581e-15 8.25239e-16 0 0.000397197 4.80671e-06 1.90997e-05 7.04746e-05 0 0 1.68595e-06 4.73751e-14 3.20239e-07 3.38814e-09 0 0 0 2.62784e-19 2.48709e-07 4.18173e-19 0 0 1.66721e-07 1.24572e-23 2.70232e-06 2.86901e-23 2.00801e-24 8.77201e-23 5.71855e-07 9.20655e-18 0 0 2.74074e-07 8.19499e-10
8.42322 0.084634 0.00477575 2.569e-08 3.76796e-10 0.00261973 1.91752e-07 5.70088e-18 5.36197e-14 0.0335397 9.44153e-06 5.18105e-06 1.24307e-14 0.000586414 2.99803e-05 0.000278784 4.88774e-22 3.57413e-06 7.0479e-05 3.36564e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 5.09791e-19 2.36816e-13 3.92293e-25 2.70977e-20 7.47704e-06 1.51235e-15 8.51609e-16 0 0.000397197 4.80671e-06 1.90997e-05 7.04746e-05 0 0 1.68595e-06 4.87016e-14 3.20239e-07 3.38814e-09 0 0 0 2.71805e-19 2.48709e-07 4.32447e-19 0 0 1.66721e-07 1.28935e-23 2.70232e-06 2.95993e-23 2.08083e-24 9.08901e-23 5.71855e-07 9.20666e-18 0 0 2.74074e-07 8.19499e-10
8.44899 0.0846349 0.00477498 2.56901e-08 3.82692e-10 0.0026195 1.91842e-07 5.79038e-18 5.44609e-14 0.0335397 9.44078e-06 5.18367e-06 1.26243e-14 0.000586414 2.99803e-05 0.000278784 4.96492e-22 3.57413e-06 7.0479e-05 3.41879e-22 0 0 0.000744746 3.99588e-05 2.98753e-05 5.17778e-19 2.3682e-13 3.98446e-25 2.75227e-20 7.47704e-06 1.53337e-15 8.63515e-16 0 0.000397197 4.80671e-06 1.90997e-05 7.04746e-05 0 0 1.68595e-06 4.93005e-14 3.20239e-07 3.38814e-09 0 0 0 2.75877e-19 2.48709e-07 4.38891e-19 0 0 1.66721e-07 1.30903e-23 2.70232e-06 3.00097e-23 2.1137e-24 9.2321e-23 5.71855e-07 9.20671e-18 0 0 2.74074e-07 8.19499e-10
8.49013 0.0846394 0.00477111 2.56905e-08 4.1257e-10 0.00261837 1.92284e-07 6.29471e-18 5.89742e-14 0.0335397 9.43704e-06 5.19674e-06 1.35927e-14 0.000586414 2.99803e-05 0.000278784 5.35669e-22 3.57413e-06 7.0479e-05 3.70181e-22 0 0 0.000744746 3.99588e-05 2.98752e-05 5.57774e-19 2.36838e-13 4.94228e-25 2.97682e-20 7.47704e-06 1.63868e-15 9.23174e-16 0 0.000397197 4.80671e-06 1.90997e-05 7.04746e-05 0 0 1.68595e-06 5.22996e-14 3.20239e-07 3.38814e-09 0 0 0 2.96281e-19 2.48709e-07 4.71182e-19 0 0 1.66721e-07 1.40768e-23 2.70232e-06 3.20664e-23 2.28092e-24 9.94938e-23 5.71855e-07 9.20696e-18 0 0 2.74074e-07 8.19499e-10
8.52885 0.0852076 0.00428243 2.57394e-08 4.53761e-09 0.00247554 2.38064e-07 7.09407e-17 6.62035e-13 0.0335386 8.95998e-06 6.8897e-06 1.53268e-13 0.000586413 2.99799e-05 0.000278777 6.56067e-21 3.57416e-06 7.04786e-05 4.52021e-21 3.10325e-27 0 0.000744746 3.99588e-05 2.98751e-05 6.80238e-18 2.39021e-13 5.5611e-24 3.32686e-19 7.47702e-06 1.7996e-14 1.01263e-14 0 0.000397197 4.80664e-06 1.90997e-05 7.04746e-05 0 0 1.68595e-06 4.97099e-13 3.20239e-07 3.38814e-09 0 0 0 3.48393e-18 2.48711e-07 5.51338e-18 1.72797e-27 0 1.66721e-07 1.68369e-22 2.70234e-06 3.48691e-22 2.79226e-23 1.2167e-21 5.71838e-07 9.23665e-18 0 0 2.74072e-07 8.19509e-10
8.5622 0.0853227 0.00417419 2.57465e-08 7.42359e-09 0.0024442 2.63819e-07 1.37817e-16 1.26744e-12 0.0335342 8.84898e-06 7.23666e-06 3.16799e-13 0.000586413 2.99786e-05 0.000278758 2.06944e-20 3.57439e-06 7.04779e-05 1.40419e-20 9.80786e-27 0 0.000744746 3.99587e-05 2.98746e-05 2.14825e-17 2.39358e-13 1.0735e-23 6.11546e-19 7.47697e-06 5.39382e-14 2.89169e-14 0 0.000397198 4.80642e-06 1.90997e-05 7.04749e-05 0 0 1.68595e-06 1.11637e-12 3.20239e-07 3.38815e-09 0 0 0 1.08778e-17 2.48718e-07 1.71662e-17 4.95779e-27 0 1.66721e-07 5.29886e-22 2.70238e-06 9.85322e-22 8.7843e-23 3.84254e-21 5.71789e-07 9.24028e-18 0 0 2.74064e-07 8.19537e-10
8.60346 0.085299 0.00385945 2.56554e-08 1.96259e-08 0.00236347 3.17121e-07 5.7839e-16 5.27519e-12 0.0333817 8.46116e-06 7.92069e-06 1.91077e-12 0.000586412 2.99356e-05 0.000278104 2.39691e-19 3.58174e-06 7.04558e-05 1.59642e-19 1.1236e-25 0 0.000744749 3.99551e-05 2.98597e-05 2.49068e-16 2.38874e-13 4.60483e-23 2.25941e-18 7.47527e-06 5.39697e-13 2.51936e-13 0 0.000397217 4.7991e-06 1.90988e-05 7.04834e-05 0 7.30064e-27 1.68607e-06 5.44305e-12 3.20248e-07 3.38834e-09 0 0 0 1.21961e-16 2.48951e-07 1.9088e-16 4.91102e-26 0 1.66724e-07 6.07943e-21 2.70386e-06 8.35319e-21 1.0142e-21 4.45667e-20 5.70146e-07 9.20248e-18 0 0 2.73811e-07 8.20467e-10
